year,county,dem,rep,dem_v,dem_s,rep_v,rep_s
2016,54003,Hillary Clinton,Donald J. Trump,12321,28.41%,28244,65.13%
2016,54005,Hillary Clinton,Donald J. Trump,1790,20.39%,6504,74.09%
2016,54007,Hillary Clinton,Donald J. Trump,1321,25.90%,3537,69.35%
2016,54009,Hillary Clinton,Donald J. Trump,2568,26.49%,6625,68.33%
2016,54011,Hillary Clinton,Donald J. Trump,11447,34.08%,19850,59.09%
2016,54013,Hillary Clinton,Donald J. Trump,456,17.29%,2035,77.14%
2016,54015,Hillary Clinton,Donald J. Trump,568,18.96%,2300,76.79%
2016,54017,Hillary Clinton,Donald J. Trump,362,12.64%,2358,82.36%
2016,54019,Hillary Clinton,Donald J. Trump,4290,27.72%,10357,66.91%
2016,54021,Hillary Clinton,Donald J. Trump,545,21.13%,1896,73.52%
2016,54023,Hillary Clinton,Donald J. Trump,512,10.31%,4346,87.53%
2016,54025,Hillary Clinton,Donald J. Trump,3765,26.47%,9556,67.18%
2016,54027,Hillary Clinton,Donald J. Trump,1580,18.20%,6692,77.11%
2016,54029,Hillary Clinton,Donald J. Trump,3262,25.48%,8909,69.59%
2016,54031,Hillary Clinton,Donald J. Trump,1155,20.36%,4274,75.33%
2016,54033,Hillary Clinton,Donald J. Trump,7694,27.14%,18750,66.14%
2016,54035,Hillary Clinton,Donald J. Trump,2663,21.64%,9020,73.31%
2016,54037,Hillary Clinton,Donald J. Trump,9518,38.84%,13204,53.88%
2016,54039,Hillary Clinton,Donald J. Trump,28263,36.76%,43850,57.03%
2016,54041,Hillary Clinton,Donald J. Trump,1347,19.42%,5274,76.04%
2016,54043,Hillary Clinton,Donald J. Trump,1459,20.44%,5307,74.36%
2016,54045,Hillary Clinton,Donald J. Trump,2092,16.82%,9897,79.56%
2016,54047,Hillary Clinton,Donald J. Trump,1438,23.02%,4629,74.11%
2016,54049,Hillary Clinton,Donald J. Trump,6964,29.80%,14668,62.77%
2016,54051,Hillary Clinton,Donald J. Trump,2918,21.85%,9666,72.39%
2016,54053,Hillary Clinton,Donald J. Trump,2081,20.26%,7654,74.54%
2016,54055,Hillary Clinton,Donald J. Trump,4704,20.28%,17404,75.03%
2016,54057,Hillary Clinton,Donald J. Trump,2050,17.56%,9070,77.71%
2016,54059,Hillary Clinton,Donald J. Trump,1370,14.40%,7911,83.17%
2016,54061,Hillary Clinton,Donald J. Trump,14699,39.97%,18432,50.13%
2016,54063,Hillary Clinton,Donald J. Trump,1111,18.98%,4443,75.92%
2016,54065,Hillary Clinton,Donald J. Trump,1573,20.33%,5732,74.09%
2016,54067,Hillary Clinton,Donald J. Trump,1840,19.21%,7251,75.70%
2016,54069,Hillary Clinton,Donald J. Trump,5493,30.16%,11139,61.16%
2016,54071,Hillary Clinton,Donald J. Trump,729,22.40%,2398,73.69%
2016,54073,Hillary Clinton,Donald J. Trump,621,19.53%,2358,74.17%
2016,54075,Hillary Clinton,Donald J. Trump,928,25.25%,2496,67.92%
2016,54077,Hillary Clinton,Donald J. Trump,2470,19.35%,9538,74.73%
2016,54079,Hillary Clinton,Donald J. Trump,5884,23.34%,17788,70.56%
2016,54081,Hillary Clinton,Donald J. Trump,6443,21.55%,22048,73.76%
2016,54083,Hillary Clinton,Donald J. Trump,2735,24.93%,7629,69.55%
2016,54085,Hillary Clinton,Donald J. Trump,496,12.08%,3405,82.95%
2016,54087,Hillary Clinton,Donald J. Trump,1222,22.99%,3781,71.12%
2016,54089,Hillary Clinton,Donald J. Trump,1190,24.32%,3455,70.61%
2016,54091,Hillary Clinton,Donald J. Trump,1491,22.61%,4733,71.79%
2016,54093,Hillary Clinton,Donald J. Trump,751,21.45%,2565,73.26%
2016,54095,Hillary Clinton,Donald J. Trump,507,13.73%,2996,81.15%
2016,54097,Hillary Clinton,Donald J. Trump,1766,18.99%,7005,75.34%
2016,54099,Hillary Clinton,Donald J. Trump,3357,21.87%,11152,72.67%
2016,54101,Hillary Clinton,Donald J. Trump,556,18.47%,2302,76.45%
2016,54103,Hillary Clinton,Donald J. Trump,1359,21.53%,4519,71.59%
2016,54105,Hillary Clinton,Donald J. Trump,386,15.94%,1911,78.90%
2016,54107,Hillary Clinton,Donald J. Trump,8400,23.29%,25434,70.51%
2016,54109,Hillary Clinton,Donald J. Trump,1062,13.48%,6547,83.08%
2016,55001,Hillary Clinton,Donald J. Trump,3745,36.97%,5966,58.89%
2016,55003,Hillary Clinton,Donald J. Trump,4226,52.61%,3303,41.12%
2016,55005,Hillary Clinton,Donald J. Trump,7889,34.80%,13614,60.05%
2016,55007,Hillary Clinton,Donald J. Trump,4953,51.53%,4124,42.90%
2016,55009,Hillary Clinton,Donald J. Trump,53382,41.38%,67210,52.10%
2016,55011,Hillary Clinton,Donald J. Trump,2525,36.17%,4048,57.99%
2016,55013,Hillary Clinton,Donald J. Trump,2949,33.75%,5410,61.91%
2016,55015,Hillary Clinton,Donald J. Trump,9642,36.25%,15367,57.78%
2016,55017,Hillary Clinton,Donald J. Trump,11887,37.66%,17916,56.75%
2016,55019,Hillary Clinton,Donald J. Trump,4221,30.87%,8652,63.28%
2016,55021,Hillary Clinton,Donald J. Trump,13528,45.55%,14163,47.69%
2016,55023,Hillary Clinton,Donald J. Trump,3419,44.24%,3836,49.64%
2016,55025,Hillary Clinton,Donald J. Trump,217697,70.37%,71275,23.04%
2016,55027,Hillary Clinton,Donald J. Trump,13968,32.42%,26635,61.83%
2016,55029,Hillary Clinton,Donald J. Trump,8014,45.55%,8580,48.77%
2016,55031,Hillary Clinton,Donald J. Trump,11357,50.39%,9661,42.87%
2016,55033,Hillary Clinton,Donald J. Trump,9034,40.87%,11486,51.96%
2016,55035,Hillary Clinton,Donald J. Trump,27340,49.69%,23331,42.40%
2016,55037,Hillary Clinton,Donald J. Trump,665,25.04%,1898,71.46%
2016,55039,Hillary Clinton,Donald J. Trump,17387,33.57%,31022,59.89%
2016,55041,Hillary Clinton,Donald J. Trump,1579,34.74%,2787,61.32%
2016,55043,Hillary Clinton,Donald J. Trump,10051,41.25%,12350,50.68%
2016,55045,Hillary Clinton,Donald J. Trump,9122,48.05%,8693,45.79%
2016,55047,Hillary Clinton,Donald J. Trump,2693,28.60%,6216,66.02%
2016,55049,Hillary Clinton,Donald J. Trump,6669,54.33%,4809,39.18%
2016,55051,Hillary Clinton,Donald J. Trump,1275,36.29%,2081,59.24%
2016,55053,Hillary Clinton,Donald J. Trump,3818,41.20%,4906,52.94%
2016,55055,Hillary Clinton,Donald J. Trump,16569,38.44%,23417,54.32%
2016,55057,Hillary Clinton,Donald J. Trump,4073,34.71%,7130,60.76%
2016,55059,Hillary Clinton,Donald J. Trump,35799,46.92%,36037,47.23%
2016,55061,Hillary Clinton,Donald J. Trump,3627,33.69%,6618,61.47%
2016,55063,Hillary Clinton,Donald J. Trump,32406,50.89%,26378,41.43%
2016,55065,Hillary Clinton,Donald J. Trump,3288,42.91%,3977,51.91%
2016,55067,Hillary Clinton,Donald J. Trump,3250,31.91%,6478,63.60%
2016,55069,Hillary Clinton,Donald J. Trump,5371,36.51%,8401,57.10%
2016,55071,Hillary Clinton,Donald J. Trump,14538,35.64%,23244,56.99%
2016,55073,Hillary Clinton,Donald J. Trump,26481,38.09%,39014,56.12%
2016,55075,Hillary Clinton,Donald J. Trump,6409,31.50%,13122,64.50%
2016,55077,Hillary Clinton,Donald J. Trump,2808,35.58%,4709,59.68%
2016,55078,Hillary Clinton,Donald J. Trump,1002,76.61%,267,20.41%
2016,55079,Hillary Clinton,Donald J. Trump,288822,65.48%,126069,28.58%
2016,55081,Hillary Clinton,Donald J. Trump,7052,35.80%,11356,57.65%
2016,55083,Hillary Clinton,Donald J. Trump,5940,29.40%,13345,66.04%
2016,55085,Hillary Clinton,Donald J. Trump,8109,37.66%,12132,56.35%
2016,55087,Hillary Clinton,Donald J. Trump,38068,40.53%,49879,53.10%
2016,55089,Hillary Clinton,Donald J. Trump,20170,36.97%,30464,55.84%
2016,55091,Hillary Clinton,Donald J. Trump,1344,35.98%,2206,59.06%
2016,55093,Hillary Clinton,Donald J. Trump,8399,39.29%,11272,52.73%
2016,55095,Hillary Clinton,Donald J. Trump,7565,33.26%,13810,60.72%
2016,55097,Hillary Clinton,Donald J. Trump,18529,48.02%,17305,44.84%
2016,55099,Hillary Clinton,Donald J. Trump,2667,35.24%,4559,60.24%
2016,55101,Hillary Clinton,Donald J. Trump,42641,45.22%,46681,49.50%
2016,55103,Hillary Clinton,Donald J. Trump,3569,44.23%,4013,49.73%
2016,55105,Hillary Clinton,Donald J. Trump,39339,51.71%,31493,41.40%
2016,55107,Hillary Clinton,Donald J. Trump,2171,30.63%,4564,64.39%
2016,55109,Hillary Clinton,Donald J. Trump,17482,36.80%,26222,55.19%
2016,55111,Hillary Clinton,Donald J. Trump,14690,46.85%,14799,47.20%
2016,55113,Hillary Clinton,Donald J. Trump,3503,38.34%,5185,56.75%
2016,55115,Hillary Clinton,Donald J. Trump,6068,30.63%,12769,64.46%
2016,55117,Hillary Clinton,Donald J. Trump,23000,38.48%,32514,54.40%
2016,55119,Hillary Clinton,Donald J. Trump,2393,25.27%,6579,69.46%
2016,55121,Hillary Clinton,Donald J. Trump,5636,41.18%,7366,53.82%
2016,55123,Hillary Clinton,Donald J. Trump,6371,44.63%,7004,49.06%
2016,55125,Hillary Clinton,Donald J. Trump,4770,35.05%,8166,60.00%
2016,55127,Hillary Clinton,Donald J. Trump,18710,36.41%,28863,56.16%
2016,55129,Hillary Clinton,Donald J. Trump,3282,35.70%,5436,59.13%
2016,55131,Hillary Clinton,Donald J. Trump,20852,27.17%,51740,67.41%
2016,55133,Hillary Clinton,Donald J. Trump,79224,33.34%,142543,59.99%
2016,55135,Hillary Clinton,Donald J. Trump,8451,32.39%,16209,62.12%
2016,55137,Hillary Clinton,Donald J. Trump,3791,31.40%,7667,63.50%
2016,55139,Hillary Clinton,Donald J. Trump,37047,42.52%,43445,49.86%
2016,55141,Hillary Clinton,Donald J. Trump,14225,37.61%,21498,56.85%
2016,56001,Hillary Clinton,Donald J. Trump,6890,40.39%,7602,44.56%
2016,56003,Hillary Clinton,Donald J. Trump,604,11.36%,4067,76.49%
2016,56005,Hillary Clinton,Donald J. Trump,1324,7.28%,15778,86.70%
2016,56007,Hillary Clinton,Donald J. Trump,1279,20.07%,4409,69.17%
2016,56009,Hillary Clinton,Donald J. Trump,668,10.04%,5520,82.96%
2016,56011,Hillary Clinton,Donald J. Trump,273,7.14%,3348,87.51%
2016,56013,Hillary Clinton,Donald J. Trump,4200,24.67%,11167,65.60%
2016,56015,Hillary Clinton,Donald J. Trump,924,15.94%,4418,76.22%
2016,56017,Hillary Clinton,Donald J. Trump,400,15.47%,1939,74.98%
2016,56019,Hillary Clinton,Donald J. Trump,638,14.44%,3477,78.72%
2016,56021,Hillary Clinton,Donald J. Trump,11573,28.25%,24847,60.65%
2016,56023,Hillary Clinton,Donald J. Trump,1105,12.45%,6779,76.38%
2016,56025,Hillary Clinton,Donald J. Trump,6577,19.72%,23552,70.62%
2016,56027,Hillary Clinton,Donald J. Trump,115,8.75%,1116,84.93%
2016,56029,Hillary Clinton,Donald J. Trump,2535,16.79%,11115,73.63%
2016,56031,Hillary Clinton,Donald J. Trump,719,15.88%,3437,75.89%
2016,56033,Hillary Clinton,Donald J. Trump,2927,20.17%,10266,70.75%
2016,56035,Hillary Clinton,Donald J. Trump,644,14.67%,3409,77.65%
2016,56037,Hillary Clinton,Donald J. Trump,3231,18.86%,12154,70.95%
2016,56039,Hillary Clinton,Donald J. Trump,7314,57.92%,3921,31.05%
2016,56041,Hillary Clinton,Donald J. Trump,1202,14.19%,6154,72.66%
2016,56043,Hillary Clinton,Donald J. Trump,532,13.95%,2911,76.32%
2016,56045,Hillary Clinton,Donald J. Trump,299,8.48%,3033,86.02%
2020,1001,Joseph R. Biden, Jr.,Donald J. Trump,7503,27.02%,19838,71.44%
2020,1003,Joseph R. Biden, Jr.,Donald J. Trump,24578,22.41%,83544,76.17%
2020,1005,Joseph R. Biden, Jr.,Donald J. Trump,4816,45.79%,5622,53.45%
2020,1007,Joseph R. Biden, Jr.,Donald J. Trump,1986,20.70%,7525,78.43%
2020,1009,Joseph R. Biden, Jr.,Donald J. Trump,2640,9.57%,24711,89.57%
2020,1011,Joseph R. Biden, Jr.,Donald J. Trump,3446,74.70%,1146,24.84%
2020,1013,Joseph R. Biden, Jr.,Donald J. Trump,3965,41.79%,5458,57.53%
2020,1015,Joseph R. Biden, Jr.,Donald J. Trump,15216,29.85%,35101,68.85%
2020,1017,Joseph R. Biden, Jr.,Donald J. Trump,6365,41.64%,8753,57.27%
2020,1019,Joseph R. Biden, Jr.,Donald J. Trump,1624,13.20%,10583,86.03%
2020,1021,Joseph R. Biden, Jr.,Donald J. Trump,3073,15.91%,16085,83.30%
2020,1023,Joseph R. Biden, Jr.,Donald J. Trump,3127,41.89%,4296,57.56%
2020,1025,Joseph R. Biden, Jr.,Donald J. Trump,5755,43.81%,7324,55.76%
2020,1027,Joseph R. Biden, Jr.,Donald J. Trump,1267,18.28%,5601,80.82%
2020,1029,Joseph R. Biden, Jr.,Donald J. Trump,675,9.34%,6484,89.72%
2020,1031,Joseph R. Biden, Jr.,Donald J. Trump,5076,22.79%,16899,75.87%
2020,1033,Joseph R. Biden, Jr.,Donald J. Trump,8343,29.92%,19203,68.86%
2020,1035,Joseph R. Biden, Jr.,Donald J. Trump,2966,46.05%,3442,53.44%
2020,1037,Joseph R. Biden, Jr.,Donald J. Trump,1796,32.78%,3631,66.27%
2020,1039,Joseph R. Biden, Jr.,Donald J. Trump,2721,15.61%,14586,83.68%
2020,1041,Joseph R. Biden, Jr.,Donald J. Trump,1700,25.69%,4864,73.51%
2020,1043,Joseph R. Biden, Jr.,Donald J. Trump,4478,10.70%,36880,88.12%
2020,1045,Joseph R. Biden, Jr.,Donald J. Trump,5170,26.19%,14303,72.46%
2020,1047,Joseph R. Biden, Jr.,Donald J. Trump,12230,68.46%,5524,30.92%
2020,1049,Joseph R. Biden, Jr.,Donald J. Trump,4281,14.58%,24767,84.37%
2020,1051,Joseph R. Biden, Jr.,Donald J. Trump,10367,25.27%,30164,73.52%
2020,1053,Joseph R. Biden, Jr.,Donald J. Trump,4918,30.91%,10869,68.32%
2020,1055,Joseph R. Biden, Jr.,Donald J. Trump,11567,24.24%,35528,74.44%
2020,1057,Joseph R. Biden, Jr.,Donald J. Trump,1395,15.91%,7300,83.28%
2020,1059,Joseph R. Biden, Jr.,Donald J. Trump,2086,16.58%,10376,82.49%
2020,1061,Joseph R. Biden, Jr.,Donald J. Trump,1595,12.71%,10848,86.47%
2020,1063,Joseph R. Biden, Jr.,Donald J. Trump,3884,81.34%,875,18.32%
2020,1065,Joseph R. Biden, Jr.,Donald J. Trump,4663,59.03%,3192,40.41%
2020,1067,Joseph R. Biden, Jr.,Donald J. Trump,2606,28.03%,6607,71.06%
2020,1069,Joseph R. Biden, Jr.,Donald J. Trump,12917,27.98%,32618,70.64%
2020,1071,Joseph R. Biden, Jr.,Donald J. Trump,3717,15.73%,19670,83.22%
2020,1073,Joseph R. Biden, Jr.,Donald J. Trump,181688,55.76%,138843,42.61%
2020,1075,Joseph R. Biden, Jr.,Donald J. Trump,978,13.60%,6174,85.83%
2020,1077,Joseph R. Biden, Jr.,Donald J. Trump,11915,26.87%,31721,71.54%
2020,1079,Joseph R. Biden, Jr.,Donald J. Trump,3562,22.22%,12322,76.86%
2020,1081,Joseph R. Biden, Jr.,Donald J. Trump,27860,38.99%,42221,59.09%
2020,1083,Joseph R. Biden, Jr.,Donald J. Trump,13672,27.77%,34640,70.36%
2020,1085,Joseph R. Biden, Jr.,Donald J. Trump,4972,72.74%,1836,26.86%
2020,1087,Joseph R. Biden, Jr.,Donald J. Trump,7108,81.49%,1541,17.67%
2020,1089,Joseph R. Biden, Jr.,Donald J. Trump,87286,44.82%,102780,52.77%
2020,1091,Joseph R. Biden, Jr.,Donald J. Trump,5488,50.35%,5343,49.02%
2020,1093,Joseph R. Biden, Jr.,Donald J. Trump,1463,10.60%,12205,88.40%
2020,1095,Joseph R. Biden, Jr.,Donald J. Trump,5943,14.99%,33191,83.70%
2020,1097,Joseph R. Biden, Jr.,Donald J. Trump,79474,43.39%,101243,55.27%
2020,1099,Joseph R. Biden, Jr.,Donald J. Trump,4455,41.76%,6147,57.62%
2020,1101,Joseph R. Biden, Jr.,Donald J. Trump,64529,65.09%,33311,33.60%
2020,1103,Joseph R. Biden, Jr.,Donald J. Trump,13234,24.63%,39664,73.83%
2020,1105,Joseph R. Biden, Jr.,Donald J. Trump,3860,73.80%,1339,25.60%
2020,1107,Joseph R. Biden, Jr.,Donald J. Trump,4022,41.60%,5594,57.86%
2020,1109,Joseph R. Biden, Jr.,Donald J. Trump,5636,40.72%,8042,58.10%
2020,1111,Joseph R. Biden, Jr.,Donald J. Trump,2203,20.33%,8559,78.98%
2020,1113,Joseph R. Biden, Jr.,Donald J. Trump,11228,52.64%,9864,46.25%
2020,1115,Joseph R. Biden, Jr.,Donald J. Trump,7744,17.43%,36166,81.38%
2020,1117,Joseph R. Biden, Jr.,Donald J. Trump,33268,28.94%,79700,69.33%
2020,1119,Joseph R. Biden, Jr.,Donald J. Trump,4648,73.88%,1598,25.40%
2020,1121,Joseph R. Biden, Jr.,Donald J. Trump,13138,36.84%,22235,62.35%
2020,1123,Joseph R. Biden, Jr.,Donald J. Trump,5859,27.91%,14963,71.28%
2020,1125,Joseph R. Biden, Jr.,Donald J. Trump,37765,41.88%,51117,56.69%
2020,1127,Joseph R. Biden, Jr.,Donald J. Trump,4834,15.51%,26002,83.42%
2020,1129,Joseph R. Biden, Jr.,Donald J. Trump,2258,25.44%,6564,73.95%
2020,1131,Joseph R. Biden, Jr.,Donald J. Trump,4048,68.58%,1833,31.05%
2020,1133,Joseph R. Biden, Jr.,Donald J. Trump,974,8.63%,10195,90.35%
2020,4001,Joseph R. Biden, Jr.,Donald J. Trump,23293,66.05%,11442,32.44%
2020,4003,Joseph R. Biden, Jr.,Donald J. Trump,23732,39.12%,35557,58.61%
2020,4005,Joseph R. Biden, Jr.,Donald J. Trump,44698,60.70%,27052,36.74%
2020,4007,Joseph R. Biden, Jr.,Donald J. Trump,8943,32.24%,18377,66.26%
2020,4009,Joseph R. Biden, Jr.,Donald J. Trump,4034,26.84%,10749,71.52%
2020,4011,Joseph R. Biden, Jr.,Donald J. Trump,1182,31.98%,2433,65.83%
2020,4012,Joseph R. Biden, Jr.,Donald J. Trump,2236,29.93%,5129,68.64%
2020,4013,Joseph R. Biden, Jr.,Donald J. Trump,1040774,50.13%,995665,47.96%
2020,4015,Joseph R. Biden, Jr.,Donald J. Trump,24831,23.67%,78535,74.88%
2020,4017,Joseph R. Biden, Jr.,Donald J. Trump,23383,45.03%,27657,53.26%
2020,4019,Joseph R. Biden, Jr.,Donald J. Trump,304981,58.41%,207758,39.79%
2020,4021,Joseph R. Biden, Jr.,Donald J. Trump,75106,40.48%,107077,57.72%
2020,4023,Joseph R. Biden, Jr.,Donald J. Trump,13138,67.10%,6194,31.63%
2020,4025,Joseph R. Biden, Jr.,Donald J. Trump,49602,34.53%,91527,63.72%
2020,4027,Joseph R. Biden, Jr.,Donald J. Trump,32210,45.97%,36534,52.14%
2020,5001,Joseph R. Biden, Jr.,Donald J. Trump,1818,28.89%,4304,68.40%
2020,5003,Joseph R. Biden, Jr.,Donald J. Trump,2125,26.81%,5548,70.00%
2020,5005,Joseph R. Biden, Jr.,Donald J. Trump,4635,22.06%,15836,75.38%
2020,5007,Joseph R. Biden, Jr.,Donald J. Trump,42249,35.23%,73965,61.68%
2020,5009,Joseph R. Biden, Jr.,Donald J. Trump,3064,17.90%,13652,79.77%
2020,5011,Joseph R. Biden, Jr.,Donald J. Trump,1214,33.22%,2335,63.90%
2020,5013,Joseph R. Biden, Jr.,Donald J. Trump,479,21.95%,1636,74.98%
2020,5015,Joseph R. Biden, Jr.,Donald J. Trump,4023,34.10%,7424,62.93%
2020,5017,Joseph R. Biden, Jr.,Donald J. Trump,2260,55.08%,1752,42.70%
2020,5019,Joseph R. Biden, Jr.,Donald J. Trump,3438,40.95%,4616,54.99%
2020,5021,Joseph R. Biden, Jr.,Donald J. Trump,962,18.56%,4086,78.83%
2020,5023,Joseph R. Biden, Jr.,Donald J. Trump,1988,15.68%,10328,81.45%
2020,5025,Joseph R. Biden, Jr.,Donald J. Trump,651,18.08%,2867,79.64%
2020,5027,Joseph R. Biden, Jr.,Donald J. Trump,2814,32.66%,5500,63.83%
2020,5029,Joseph R. Biden, Jr.,Donald J. Trump,2615,30.11%,5694,65.56%
2020,5031,Joseph R. Biden, Jr.,Donald J. Trump,11921,30.95%,25558,66.37%
2020,5033,Joseph R. Biden, Jr.,Donald J. Trump,4959,20.58%,18607,77.24%
2020,5035,Joseph R. Biden, Jr.,Donald J. Trump,8514,52.02%,7333,44.80%
2020,5037,Joseph R. Biden, Jr.,Donald J. Trump,1772,25.53%,4946,71.25%
2020,5039,Joseph R. Biden, Jr.,Donald J. Trump,963,36.35%,1573,59.38%
2020,5041,Joseph R. Biden, Jr.,Donald J. Trump,2016,48.41%,1921,46.13%
2020,5043,Joseph R. Biden, Jr.,Donald J. Trump,2426,35.12%,4349,62.96%
2020,5045,Joseph R. Biden, Jr.,Donald J. Trump,18347,33.71%,34421,63.24%
2020,5047,Joseph R. Biden, Jr.,Donald J. Trump,1300,18.24%,5677,79.63%
2020,5049,Joseph R. Biden, Jr.,Donald J. Trump,1035,20.22%,3961,77.38%
2020,5051,Joseph R. Biden, Jr.,Donald J. Trump,14045,31.78%,29069,65.77%
2020,5053,Joseph R. Biden, Jr.,Donald J. Trump,1268,15.46%,6794,82.85%
2020,5055,Joseph R. Biden, Jr.,Donald J. Trump,3058,18.99%,12670,78.70%
2020,5057,Joseph R. Biden, Jr.,Donald J. Trump,2138,31.22%,4470,65.27%
2020,5059,Joseph R. Biden, Jr.,Donald J. Trump,3082,24.54%,9202,73.28%
2020,5061,Joseph R. Biden, Jr.,Donald J. Trump,1340,27.72%,3367,69.65%
2020,5063,Joseph R. Biden, Jr.,Donald J. Trump,2806,19.34%,11250,77.52%
2020,5065,Joseph R. Biden, Jr.,Donald J. Trump,1021,17.57%,4631,79.71%
2020,5067,Joseph R. Biden, Jr.,Donald J. Trump,1365,26.81%,3593,70.58%
2020,5069,Joseph R. Biden, Jr.,Donald J. Trump,14981,59.55%,9521,37.84%
2020,5071,Joseph R. Biden, Jr.,Donald J. Trump,2283,24.04%,6938,73.05%
2020,5073,Joseph R. Biden, Jr.,Donald J. Trump,839,31.32%,1757,65.58%
2020,5075,Joseph R. Biden, Jr.,Donald J. Trump,1080,18.44%,4569,78.01%
2020,5077,Joseph R. Biden, Jr.,Donald J. Trump,1423,49.96%,1286,45.15%
2020,5079,Joseph R. Biden, Jr.,Donald J. Trump,1032,26.63%,2729,70.43%
2020,5081,Joseph R. Biden, Jr.,Donald J. Trump,1226,23.68%,3715,71.76%
2020,5083,Joseph R. Biden, Jr.,Donald J. Trump,1544,18.77%,6441,78.31%
2020,5085,Joseph R. Biden, Jr.,Donald J. Trump,6686,21.81%,22884,74.63%
2020,5087,Joseph R. Biden, Jr.,Donald J. Trump,1563,21.26%,5658,76.97%
2020,5089,Joseph R. Biden, Jr.,Donald J. Trump,1531,20.41%,5783,77.08%
2020,5091,Joseph R. Biden, Jr.,Donald J. Trump,4245,25.68%,11920,72.12%
2020,5093,Joseph R. Biden, Jr.,Donald J. Trump,4558,36.93%,7296,59.12%
2020,5095,Joseph R. Biden, Jr.,Donald J. Trump,1147,40.73%,1545,54.87%
2020,5097,Joseph R. Biden, Jr.,Donald J. Trump,731,18.87%,3046,78.65%
2020,5099,Joseph R. Biden, Jr.,Donald J. Trump,1076,32.04%,2133,63.52%
2020,5101,Joseph R. Biden, Jr.,Donald J. Trump,709,17.73%,3192,79.84%
2020,5103,Joseph R. Biden, Jr.,Donald J. Trump,3995,41.49%,5294,54.98%
2020,5105,Joseph R. Biden, Jr.,Donald J. Trump,1012,21.87%,3479,75.19%
2020,5107,Joseph R. Biden, Jr.,Donald J. Trump,3623,58.04%,2417,38.72%
2020,5109,Joseph R. Biden, Jr.,Donald J. Trump,644,15.17%,3519,82.88%
2020,5111,Joseph R. Biden, Jr.,Donald J. Trump,1424,18.93%,5918,78.69%
2020,5113,Joseph R. Biden, Jr.,Donald J. Trump,1246,14.68%,7035,82.86%
2020,5115,Joseph R. Biden, Jr.,Donald J. Trump,5772,23.62%,18081,74.01%
2020,5117,Joseph R. Biden, Jr.,Donald J. Trump,654,18.71%,2786,79.71%
2020,5119,Joseph R. Biden, Jr.,Donald J. Trump,101947,59.98%,63687,37.47%
2020,5121,Joseph R. Biden, Jr.,Donald J. Trump,1215,17.84%,5355,78.61%
2020,5123,Joseph R. Biden, Jr.,Donald J. Trump,3604,50.70%,3242,45.61%
2020,5125,Joseph R. Biden, Jr.,Donald J. Trump,16060,28.20%,39556,69.45%
2020,5127,Joseph R. Biden, Jr.,Donald J. Trump,483,13.60%,2962,83.41%
2020,5129,Joseph R. Biden, Jr.,Donald J. Trump,588,14.63%,3365,83.73%
2020,5131,Joseph R. Biden, Jr.,Donald J. Trump,14487,30.73%,31198,66.18%
2020,5133,Joseph R. Biden, Jr.,Donald J. Trump,1116,21.45%,3884,74.66%
2020,5135,Joseph R. Biden, Jr.,Donald J. Trump,1398,18.48%,5938,78.48%
2020,5137,Joseph R. Biden, Jr.,Donald J. Trump,1180,19.87%,4616,77.74%
2020,5139,Joseph R. Biden, Jr.,Donald J. Trump,5584,33.62%,10478,63.09%
2020,5141,Joseph R. Biden, Jr.,Donald J. Trump,1593,20.40%,6034,77.29%
2020,5143,Joseph R. Biden, Jr.,Donald J. Trump,43824,46.49%,47504,50.39%
2020,5145,Joseph R. Biden, Jr.,Donald J. Trump,5978,19.36%,24182,78.30%
2020,5147,Joseph R. Biden, Jr.,Donald J. Trump,856,34.57%,1543,62.32%
2020,5149,Joseph R. Biden, Jr.,Donald J. Trump,1284,19.05%,5226,77.53%
2020,6001,Joseph R. Biden, Jr.,Donald J. Trump,617659,79.83%,136309,17.62%
